_ID,TimeSt,Country,Province,City,Latitude,Longitude,ClosestDistance,ClosestPOI
5057952,2017-06-21 12:37:53.933,CA,AB,Calgary,50.986999999999995,-113.9634,286.4959259666634,POI1
5058047,2017-06-21 03:37:53.900,CA,AB,Calgary,51.0556,-113.976,279.01458673059176,POI1
5058064,2017-06-21 10:37:54.480,CA,AB,Edmonton,53.4662,-113.59200000000001,11.336896751983456,POI1
5058078,2017-06-21 07:37:53.827,CA,AB,Calgary,50.9505,-113.947,290.4085073717391,POI1
5058145,2017-06-21 14:37:53.927,CA,AB,Calgary,50.87744,-114.03202,299.15603207757357,POI1
5058170,2017-06-21 19:37:54.550,CA,BC,Surrey,49.11618,-122.68121,805.9026392848932,POI1
5058192,2017-06-21 07:37:55.083,CA,AB,Calgary,51.12021,-113.95601,271.7151566255766,POI1
5058201,2017-06-21 08:37:55.187,CA,ON,Thunder Bay,48.3738,-89.2779,1232.0036842107243,POI3
5058317,2017-06-21 07:37:55.723,CA,AB,Red Deer,52.2651,-113.794,143.98083434228997,POI1
5058361,2017-06-21 16:37:53.823,CA,AB,Calgary,51.0869,-114.1999,277.80788046822596,POI1
5058364,2017-06-21 15:37:53.887,CA,AB,Airdrie,51.2889,-114.015,253.61977899158964,POI1
5058508,2017-06-21 16:37:53.920,CA,AB,Calgary,51.0486,-113.96799999999999,279.7236366102975,POI1
5058596,2017-06-21 14:37:54.100,CA,AB,Saint Albert,53.6334,-113.6353,13.843500430007076,POI1
5058621,2017-06-21 01:37:54.220,CA,AB,Edmonton,53.40497,-113.53467,16.03545082810135,POI1
5058631,2017-06-21 08:37:54.793,CA,MB,Carberry,49.86632,-99.3622,1053.7269327561073,POI1
5058646,2017-06-21 16:37:55.173,CA,BC,Vancouver,49.2564,-123.065,817.1186752102531,POI1
5058706,2017-06-21 00:37:55.410,CA,AB,Red Deer,52.2895,-113.814,141.49716822850604,POI1
5058741,2017-06-21 22:37:55.717,CA,AB,Sherwood Park,53.5398,-113.28299999999999,13.417968340250711,POI1
5058799,2017-06-21 13:37:56.560,CA,QC,Sainte-Foy,46.7823,-71.2882,224.6289036465036,POI3
5058858,2017-06-21 11:37:52.753,CA,AB,Wabamun,53.55824000000001,-114.46683,64.84271730165676,POI1
5058942,2017-06-21 16:37:53.820,CA,AB,Calgary,51.0905,-114.182,277.20306997784047,POI1
5059041,2017-06-21 03:37:54.517,CA,ON,Mississauga,43.696999999999996,-79.65,522.5759838564056,POI3
5059042,2017-06-21 11:37:55.033,CA,ON,Scarborough,43.8315,-79.2599,487.85539824310325,POI3
5059058,2017-06-21 02:37:55.307,CA,BC,Burnaby,49.2639,-122.94200000000001,809.6969074553795,POI1
5059145,2017-06-21 06:37:56.750,CA,AB,Calgary,51.04027,-114.06842,281.52364874646133,POI1
5059218,2017-06-21 02:37:55.070,CA,ON,North York,43.7534,-79.3272,496.4230009907733,POI3
5059300,2017-06-21 02:37:55.353,CA,SK,Moose Jaw,50.3895,-105.5578,646.2907437750223,POI1
5059359,2017-06-21 18:37:56.547,CA,AB,Calgary,51.04027,-114.06842,281.52364874646133,POI1
5059441,2017-06-21 07:37:59.613,CA,MB,Winnipeg,49.9082,-97.1707,1191.386933164181,POI1
5059539,2017-06-21 17:37:59.650,CA,ON,Toronto,43.6666,-79.3823,504.6069891850772,POI3
5059586,2017-06-21 18:37:56.550,CA,QC,Sainte-Foy,46.7823,-71.2882,224.6289036465036,POI3
5059641,2017-06-21 11:37:59.670,CA,ON,Kingston,44.2585,-76.4897,269.8169011019496,POI3
5059725,2017-06-21 07:37:59.697,CA,ON,Toronto,43.6666,-79.3823,504.6069891850772,POI3
5059772,2017-06-21 11:37:59.747,CA,ON,Toronto,43.6477,-79.4174,508.0694162503958,POI3
5059781,2017-06-21 11:37:59.757,CA,ON,Toronto,43.6477,-79.4174,508.0694162503958,POI3
5059791,2017-06-21 08:38:00.040,CA,ON,Barrie,44.3303,-79.7268,502.7875141739949,POI3
5059824,2017-06-21 03:37:57.187,CA,ON,Mississauga,43.55127,-79.71389,534.2311671094179,POI3
5059886,2017-06-21 03:37:59.660,CA,AB,Calgary,50.94161,-113.98239,291.6612608992268,POI1
5059973,2017-06-21 18:37:59.720,CA,ON,Toronto,43.66808,-79.38404,504.6601445029325,POI3
5060011,2017-06-21 12:37:59.743,CA,ON,Dryden,49.7805,-92.8344,1479.059482401309,POI1
5060084,2017-06-21 19:37:59.973,CA,ON,Thunder Bay,48.4527,-89.2162,1228.9233794639144,POI3
5060115,2017-06-21 17:38:00.080,CA,AB,Calgary,51.0272,-114.0349,282.65356623234936,POI1
5060122,2017-06-21 14:38:00.457,CA,AB,Calgary,51.08108,-114.208,278.5423155172009,POI1
5060189,2017-06-21 06:38:00.800,CA,QC,Lavaltrie,45.8846,-73.2769,46.198174620077054,POI3
5060252,2017-06-21 09:37:57.050,CA,MB,Winnipeg,49.82414,-97.15159,1196.7561007017405,POI1
5060266,2017-06-21 03:37:59.183,CA,AB,Sherwood Park,53.5398,-113.28299999999999,13.417968340250711,POI1
5060301,2017-06-21 01:37:59.653,CA,AB,Edmonton,53.5366,-113.5103,1.9413169827961938,POI1
5060375,2017-06-21 21:37:59.727,CA,ON,Saint Catharines,43.1941,-79.2525,520.894925332373,POI3
5060382,2017-06-21 15:37:59.787,CA,AB,Fort Mackay,57.2713,-111.09234,440.9664452357957,POI1
5060389,2017-06-21 07:37:59.807,CA,ON,Sudbury,46.4946,-81.0066,584.6711084240476,POI3
5060461,2017-06-21 06:37:59.887,CA,AB,Fort Mackay,57.2713,-111.09234,440.9664452357957,POI1
5060561,2017-06-21 12:38:00.497,CA,SK,Bruno,52.2865,-105.51700000000001,552.1713663377516,POI1
5060626,2017-06-21 00:38:01.880,CA,AB,Calgary,51.0534,-114.051,279.9119995375589,POI1
5060726,2017-06-21 06:37:58.810,CA,MB,Brandon,49.81636,-99.96521,1018.4640003607809,POI1
5060797,2017-06-21 06:37:59.593,CA,AB,Calgary,51.0946,-114.115,276.01144847896103,POI1
5060850,2017-06-21 03:37:59.630,CA,ON,Toronto,43.6796,-79.4343,507.73358208434325,POI3
5060887,2017-06-21 07:37:59.640,CA,ON,North York,43.7677,-79.4126,501.95940357549983,POI3
5060907,2017-06-21 17:37:59.687,CA,AB,Sherwood Park,53.4993,-113.131,24.028828486497822,POI1
5060908,2017-06-21 17:38:00.597,CA,QC,Montréal,45.5514,-73.6116,4.855190794963808,POI3
5061055,2017-06-21 01:38:01.950,CA,AB,Calgary,51.0621,-114.1159,279.594910902614,POI1
5061134,2017-06-21 09:38:02.290,CA,QC,Brossard,45.4571,-73.4922,9.20053375266777,POI3
5061142,2017-06-21 02:38:02.727,CA,AB,Westlock,54.16216,-113.86412,72.87295304378502,POI1
5061165,2017-06-21 11:38:00.280,CA,ON,Toronto,43.6563,-79.3858,505.3655285959634,POI3
5061222,2017-06-21 01:38:03.910,CA,ON,Cumberland,45.45,-75.25,131.55415133097776,POI3
5061292,2017-06-21 11:38:03.920,CA,AB,Edmonton,53.44056,-113.41504,12.643468264151025,POI1
5061331,2017-06-21 06:38:04.090,CA,BC,West Vancouver,49.36516,-123.28144,821.7830401656975,POI1
5061358,2017-06-21 07:38:00.997,CA,AB,Edmonton,53.61652,-113.54001,8.60682158993609,POI1
5061456,2017-06-21 04:38:03.920,CA,BC,Summerland,49.5908,-119.681,613.5735582062946,POI1
5061520,2017-06-21 11:38:04.640,CA,ON,Mississauga,43.55387,-79.58572,524.8585140265473,POI3
5061536,2017-06-21 01:38:05.083,CA,AB,Edmonton,53.44218000000001,-113.44523,11.872552686468302,POI1
5061590,2017-06-21 14:38:05.663,CA,ON,North York,43.72295,-79.41648,504.3569035703455,POI3
5061674,2017-06-21 14:38:03.577,CA,AB,Calgary,51.1264,-114.1419,272.8079820570921,POI1
5061718,2017-06-21 10:38:04.043,CA,AB,Edmonton,53.4593,-113.4145,10.74989500797695,POI1
5061815,2017-06-21 17:38:05.240,CA,QC,Lasalle,45.4405,-73.6165,9.844904946503737,POI3
5061828,2017-06-21 22:38:06.637,CA,ON,Brampton,43.6656,-79.747,531.1234674494659,POI3
5061918,2017-06-21 10:38:03.590,CA,AB,Calgary,51.1229,-114.189,273.73261297626357,POI1
5061964,2017-06-21 01:38:04.143,CA,ON,Woodbridge,43.77987,-79.61771,516.3860477036494,POI3
5062071,2017-06-21 08:38:03.843,CA,AB,Edmonton,53.50278,-113.62187,10.213521869281802,POI1
5062129,2017-06-21 13:38:03.850,CA,ON,Clifford,43.96667,-80.984,610.7414634847178,POI3
5062186,2017-06-21 11:38:03.970,CA,ON,Brampton,43.6656,-79.747,531.1234674494659,POI3
5062257,2017-06-21 19:38:06.877,CA,ON,Toronto,43.6796,-79.4343,507.73358208434325,POI3
5062261,2017-06-21 14:38:05.500,CA,ON,Mississauga,43.5738,-79.7193,533.5153002844933,POI3
5062335,2017-06-21 18:38:08.283,CA,SK,Shackleton,50.65212,-108.4722,469.8559536815036,POI1
5062404,2017-06-21 16:38:08.530,CA,BC,Nanaimo,49.12406,-123.91593,874.5766865489004,POI1
5062576,2017-06-21 07:38:10.857,CA,ON,Thunder Bay,48.352,-89.4649,1245.2840070074424,POI3
5062626,2017-06-21 12:38:11.310,CA,AB,Calgary,51.1111,-114.0477,273.52164004690064,POI1
5062655,2017-06-21 01:38:08.743,CA,BC,Burnaby,49.233999999999995,-123.02,816.1803098500471,POI1
5062707,2017-06-21 20:38:09.303,CA,AB,Edmonton,53.586999999999996,-113.441,5.41837724653494,POI1
5062715,2017-06-21 09:38:10.187,CA,BC,Vancouver,49.293,-123.04799999999999,813.5871858217816,POI1
5062772,2017-06-21 15:38:10.660,CA,QC,Montréal,45.5312,-73.7097,11.246159965385797,POI3
5062799,2017-06-21 04:38:11.400,CA,AB,Calgary,51.1387,-114.2015,272.1513162276381,POI1
5062847,2017-06-21 20:38:08.527,CA,SK,Regina,50.42402,-104.51907,704.8628214493458,POI1
5062939,2017-06-21 19:38:09.843,CA,ON,Markham,43.90533,-79.37917,493.24879449696374,POI3
5062964,2017-06-21 08:38:10.117,CA,AB,Edmonton,53.4564,-113.521,10.2534294762205,POI1
5063018,2017-06-21 17:38:10.363,CA,ON,Richmond Hill,43.8939,-79.4375,498.0443261597196,POI3
5063057,2017-06-21 20:38:10.700,CA,ON,Oakville,43.4965,-79.6596,533.05984263752,POI3
5063139,2017-06-21 19:38:09.120,CA,ON,Mississauga,43.5355,-79.6915,533.3968782623656,POI3
5063201,2017-06-21 07:38:10.970,CA,ON,Ottawa,45.3804,-75.7468,170.878371659067,POI3
5063336,2017-06-21 18:38:10.023,CA,ON,Ajax,43.8489,-79.0529,471.97589272009134,POI3
5063367,2017-06-21 19:38:10.180,CA,ON,Brampton,43.6656,-79.747,531.1234674494659,POI3
5063449,2017-06-21 06:38:10.460,CA,QC,Laval,45.608000000000004,-73.7439,16.85656606614189,POI3
5063503,2017-06-21 02:38:10.590,CA,QC,Montréal,45.5312,-73.7097,11.246159965385797,POI3
5063554,2017-06-21 12:38:12.550,CA,AB,Calgary,50.91647,-114.1249,295.7114015381885,POI1
5063625,2017-06-21 00:38:13.730,CA,AB,Calgary,50.91646,-114.1249,295.7125023875861,POI1
5063631,2017-06-21 11:38:14.830,CA,ON,Sault Ste Marie,46.5244,-84.3146,836.9249823523203,POI3
5063657,2017-06-21 00:38:11.593,CA,MB,Winnipeg,49.92422,-97.20587,1188.3412792404663,POI1
5063700,2017-06-21 22:38:12.353,CA,AB,Lethbridge,49.66895,-112.90533,433.10420084928836,POI1
5063739,2017-06-21 21:38:12.763,CA,AB,Calgary,50.9819,-114.1004,288.2638642583052,POI1
5063796,2017-06-21 16:38:13.490,CA,ON,Windsor,42.33923,-82.92376999999998,828.2653714760035,POI3
5063827,2017-06-21 08:38:14.477,CA,NS,Lower Sackville,44.787,-63.7007,61.03970479075358,POI4
5063919,2017-06-21 08:38:14.847,CA,AB,Calgary,51.0876,-114.0214,275.86992137416655,POI1
5063975,2017-06-21 18:38:14.883,CA,AB,Calgary,50.9083,-114.10029,296.3695674403552,POI1
5063999,2017-06-21 22:38:14.910,CA,AB,Calgary,51.1283,-114.194,273.2003453741514,POI1
5064096,2017-06-21 15:38:16.183,CA,AB,Calgary,51.0876,-114.0214,275.86992137416655,POI1
5064159,2017-06-21 09:38:12.490,CA,BC,Richmond,49.13159,-123.07022,826.2809646893123,POI1
5064206,2017-06-21 18:38:13.407,CA,AB,Edmonton,53.5451,-113.512,1.7399387548894982,POI1
5064224,2017-06-21 12:38:14.857,CA,AB,Calgary,51.1485,-114.21799999999999,271.2811551312833,POI1
5064289,2017-06-21 17:38:14.883,CA,ON,Sault Ste Marie,46.5244,-84.3146,836.9249823523203,POI3
5064386,2017-06-21 03:38:14.930,CA,AB,Calgary,50.9316,-114.096,293.76123152985843,POI1
5064433,2017-06-21 07:38:15.373,CA,ON,Scarborough,43.77383,-79.25693000000003,490.3489106163662,POI3
5064529,2017-06-21 16:38:16.070,CA,AB,Calgary,51.14535,-114.09765,270.24880881737,POI1
5064602,2017-06-21 00:38:12.930,CA,QC,Anjou,45.6089,-73.5448,9.846523632403313,POI3
5064650,2017-06-21 18:38:13.550,CA,AB,Calgary,50.95738,-114.22057,292.2520531970471,POI1
5064685,2017-06-21 17:38:14.117,CA,MB,Winnipeg,49.8965,-97.1958,1190.3457715308032,POI1
5064708,2017-06-21 07:38:14.887,CA,AB,Calgary,51.0818,-113.959,275.98334752281073,POI1
5064733,2017-06-21 18:38:14.980,CA,AB,Spruce Grove,53.54335,-113.90685,27.833320472392977,POI1
5064803,2017-06-21 03:38:15.110,CA,ON,Toronto,43.63972,-79.38376,506.03698904447174,POI3
5064871,2017-06-21 22:38:15.540,CA,ON,Owen Sound,44.57327,-80.94934,589.4949657586398,POI3
5064890,2017-06-21 06:38:14.770,CA,AB,Beaumont,53.36369000000001,-113.43849,20.53602245236906,POI1
5064910,2017-06-21 21:38:14.793,CA,AB,Calgary,51.08873,-113.95179,275.1607003924837,POI1
5064980,2017-06-21 20:38:15.313,CA,MB,Winnipeg,49.82372,-97.07554,1201.662677356857,POI1
5065078,2017-06-21 18:38:15.970,CA,AB,Calgary,51.14535,-114.09765,270.24880881737,POI1
5065098,2017-06-21 04:38:16.497,CA,AB,Calgary,51.01511,-114.16271,285.26071023487026,POI1
5065160,2017-06-21 20:38:17.013,CA,BC,New Westminster,49.2146,-122.92299999999999,812.1452997227846,POI1
5065258,2017-06-21 17:38:17.917,CA,AB,Beaumont,53.43276,-113.43939,12.981326393540801,POI1
5065283,2017-06-21 12:38:19.253,CA,AB,Spruce Grove,53.5533,-113.895,27.05684760289724,POI1
5065293,2017-06-21 03:38:15.247,CA,AB,Canmore,51.0876,-115.3461,301.26896441561746,POI1
5065311,2017-06-21 18:38:17.480,CA,QC,Châteauguay,45.3617,-73.7428,22.5109686109408,POI3
5065463,2017-06-21 01:38:19.450,CA,BC,Kamloops,50.6748,-120.329,565.7539871802359,POI1
5065500,2017-06-21 22:38:16.793,CA,AB,Edmonton,53.54919,-113.4247,4.047455013263611,POI1
5065596,2017-06-21 08:38:17.000,CA,QC,Gatineau,45.4693,-75.7626,171.3514432665041,POI3
5065620,2017-06-21 05:38:18.190,CA,ON,Windsor,42.2307,-83.088,845.9139653315866,POI3
5065661,2017-06-21 21:38:19.893,CA,AB,Calgary,51.1414,-114.07600000000001,270.4613344561938,POI1
5065707,2017-06-21 06:38:19.330,CA,ON,Toronto,43.6891,-79.3857,503.7550312446848,POI3
5065766,2017-06-21 02:38:20.240,CA,ON,Ottawa,45.443999999999996,-75.693,166.08844090304322,POI3
5065823,2017-06-21 11:38:21.010,CA,QC,Laval,45.5777,-73.8071,19.786172341311275,POI3
5065871,2017-06-21 17:38:22.347,CA,AB,Calgary,51.0196,-114.20029,285.1918821633199,POI1
5065916,2017-06-21 12:38:19.083,CA,QC,Beloeil,45.565,-73.1913,29.586727855302176,POI3
5065951,2017-06-21 12:38:19.443,CA,BC,Abbotsford,49.0509,-122.31200000000001,790.7131189891551,POI1
5065967,2017-06-21 01:38:21.017,CA,AB,Edmonton,53.57741,-113.54723,5.346118696499266,POI1
5066056,2017-06-21 03:38:19.813,CA,ON,Thunder Bay,48.4117,-89.2451,1230.2829832040404,POI3
5066120,2017-06-21 06:38:21.267,CA,AB,Calgary,51.0823,-113.9578,275.9185976510532,POI1
5066160,2017-06-21 16:38:24.923,CA,ON,York,43.6914,-79.431,506.9239197407109,POI3
5066233,2017-06-21 02:38:25.270,CA,QC,Saint-Hubert,45.47763,-73.43533000000002,11.303260770634797,POI3
5066273,2017-06-21 16:38:25.290,CA,ON,Newmarket,44.038999999999994,-79.4724,494.4630933403146,POI3
5066330,2017-06-21 05:38:24.283,CA,ON,Oshawa,43.8894,-78.8766,457.2659061629735,POI3
5066371,2017-06-21 14:38:25.367,CA,MB,Brandon,49.8692,-99.9427,1017.0225166925333,POI1
5066446,2017-06-21 12:38:27.737,CA,QC,Anjou,45.6089,-73.5448,9.846523632403313,POI3
5066506,2017-06-21 00:38:26.543,CA,ON,Keswick,44.2228,-79.4604,486.4248133201471,POI3
5066552,2017-06-21 09:38:28.367,CA,ON,Burlington,43.35,-79.758,547.6736818405016,POI3
5066652,2017-06-21 15:38:25.530,CA,AB,Canmore,51.0876,-115.3461,301.26896441561746,POI1
5066704,2017-06-21 12:38:28.020,CA,ON,Scarborough,43.83601,-79.22783000000003,485.3077668993387,POI3
5066825,2017-06-21 19:38:25.520,CA,NB,Moncton,46.10876,-64.80490999999999,156.83733717378766,POI4
5066907,2017-06-21 14:38:25.873,CA,SK,Saskatoon,52.11600000000001,-106.669,484.6812823840993,POI1
5066971,2017-06-21 08:38:26.270,CA,BC,Coquitlam,49.282,-122.79700000000001,800.318241752148,POI1
5066978,2017-06-21 14:38:28.203,CA,AB,Edmonton,53.44144,-113.43615,12.10164849084289,POI1
5066980,2017-06-21 07:38:26.063,CA,ON,Saint Catharines,43.1923,-79.2559,521.2347273479943,POI3
5067059,2017-06-21 15:38:27.453,CA,NB,Dieppe,46.10001,-64.76185,153.6328642689998,POI4
5067124,2017-06-21 15:38:30.110,CA,AB,Calgary,50.9359,-114.02,292.5995203951084,POI1
5067164,2017-06-21 21:38:30.523,CA,ON,Owen Sound,44.57658,-80.94426999999997,589.0212649071825,POI3
5067259,2017-06-21 22:38:29.493,CA,ON,Toronto,43.7068,-79.3991,503.8698485318069,POI3
5067312,2017-06-21 18:38:30.380,CA,MB,Winnipeg,49.92429,-97.1696,1190.6715757088907,POI1
5067380,2017-06-21 17:38:31.223,CA,ON,Toronto,43.6425,-79.3833,505.86618439724634,POI3
5067419,2017-06-21 17:38:31.520,CA,AB,Edmonton,53.4564,-113.521,10.2534294762205,POI1
5067507,2017-06-21 02:38:31.873,CA,AB,Leduc,53.2668,-113.552,31.38207855635208,POI1
5067521,2017-06-21 14:38:32.540,CA,ON,Toronto,43.6557,-79.3646,503.8656012120466,POI3
5067528,2017-06-21 13:38:30.273,CA,AB,Calgary,51.091,-114.182,277.14822897095166,POI1
5067602,2017-06-21 06:38:31.270,CA,ON,Toronto,43.6531,-79.4847,512.6688305017361,POI3
5067692,2017-06-21 22:38:32.530,CA,AB,Fort Mcmurray,56.72803,-111.3723,378.5109355493031,POI1
5067764,2017-06-21 01:38:32.847,CA,AB,Calgary,51.1387,-114.2015,272.1513162276381,POI1
5067774,2017-06-21 05:38:33.137,CA,AB,Fort Mackay,57.3287,-111.7558,434.61034881259894,POI1
5067906,2017-06-21 09:38:30.133,CA,AB,Calgary,51.0481,-114.07,280.6761462078711,POI1
5067982,2017-06-21 13:38:30.247,CA,MB,Winnipeg,49.8834,-96.8491,1213.3015415434172,POI1
5068065,2017-06-21 20:38:30.367,CA,QC,Saint-Laurent,45.5057,-73.6814,9.165353201654115,POI3
5068112,2017-06-21 13:38:30.170,CA,AB,Calgary,51.0524,-114.038,279.9023036096212,POI1
5068162,2017-06-21 04:38:30.270,CA,ON,Toronto,43.6555,-79.3626,503.7312320854732,POI3
5068197,2017-06-21 03:38:30.537,CA,AB,Leduc,53.2668,-113.552,31.38207855635208,POI1
5068233,2017-06-21 02:38:34.077,CA,ON,Bradford,44.1179,-79.6007,500.90914975514323,POI3
5068301,2017-06-21 01:38:31.310,CA,AB,Edmonton,53.44218000000001,-113.44523,11.872552686468302,POI1
5068446,2017-06-21 10:38:31.810,CA,ON,Toronto,43.7068,-79.3991,503.8698485318069,POI3
5068553,2017-06-21 07:38:32.780,CA,AB,Fort Mcmurray,56.74287,-111.47692,377.75044283346426,POI1
5068581,2017-06-21 22:38:34.190,CA,ON,Ottawa,45.4555,-75.6552,163.06568965593877,POI3
5068668,2017-06-21 01:38:35.327,CA,AB,Banff,51.1766,-115.572,299.20737534043786,POI1
5068802,2017-06-21 15:38:35.900,CA,NB,Fredericton,45.9346,-66.6323,276.1515830720692,POI4
5068887,2017-06-21 16:38:33.117,CA,ON,Toronto,43.7264,-79.3978,502.8360018862708,POI3
5068903,2017-06-21 05:38:33.497,CA,QC,Saint-Laurent,45.50376,-73.68476,9.465532512499184,POI3
5068925,2017-06-21 08:38:36.397,CA,QC,Laval,45.5777,-73.8071,19.786172341311275,POI3
5068931,2017-06-21 15:38:37.600,CA,AB,Calgary,50.9722,-114.06200000000001,288.96586791230584,POI1
5068990,2017-06-21 00:38:38.063,CA,AB,Calgary,50.9722,-114.06200000000001,288.96586791230584,POI1
5069038,2017-06-21 09:38:38.353,CA,ON,Ottawa,45.4019,-75.7513,170.99281914164635,POI3
5069100,2017-06-21 09:38:39.080,CA,AB,Red Deer,52.246,-113.791,146.05583110352273,POI1
5069110,2017-06-21 02:38:36.017,CA,AB,Calgary,51.0378,-114.065,281.76319352951754,POI1
5069204,2017-06-21 12:38:37.937,CA,AB,Calgary,50.9722,-114.06200000000001,288.96586791230584,POI1
5069219,2017-06-21 00:38:36.450,CA,BC,Surrey,49.122,-122.7107,807.0946023611185,POI1
5069237,2017-06-21 02:38:38.000,CA,AB,Calgary,50.9722,-114.06200000000001,288.96586791230584,POI1
5069329,2017-06-21 14:38:38.987,CA,AB,Calgary,50.9316,-114.096,293.76123152985843,POI1
5069330,2017-06-21 17:38:39.500,CA,AB,Calgary,50.89935,-114.0463,296.8605186712644,POI1
5069346,2017-06-21 03:38:39.540,CA,AB,Calgary,51.0905,-114.182,277.20306997784047,POI1
5069380,2017-06-21 17:38:37.973,CA,AB,Calgary,50.9722,-114.06200000000001,288.96586791230584,POI1
5069503,2017-06-21 08:38:39.433,CA,AB,Calgary,50.9083,-114.10029,296.3695674403552,POI1
5069592,2017-06-21 20:38:39.673,CA,ON,Toronto,43.7028,-79.3877,503.2365544580106,POI3
5069674,2017-06-21 17:38:40.050,CA,ON,Toronto,43.7028,-79.3877,503.2365544580106,POI3
5069725,2017-06-21 11:38:40.153,CA,NL,Grand Falls-Windsor,48.9511,-55.6711,706.3524495072901,POI4
5069829,2017-06-21 00:38:40.770,CA,QC,Saint-Neree,46.72072,-70.72588,256.35707065745356,POI3
5069920,2017-06-21 11:38:40.903,CA,ON,Cambridge,43.3653,-80.3066,586.2906738788893,POI3
5069994,2017-06-21 05:38:40.913,CA,ON,Kitchener,43.4453,-80.4905,595.7889287973846,POI3
5070093,2017-06-21 13:38:41.167,CA,QC,Montréal,45.53392,-73.67469,8.577024261741041,POI3
5070122,2017-06-21 12:38:40.143,CA,AB,Wetaskiwin,52.8333,-113.45,79.32534069036913,POI1
5070226,2017-06-21 18:38:42.227,CA,AB,Calgary,51.1188,-113.9471,271.80048646074766,POI1
5070495,2017-06-21 04:38:39.527,CA,AB,Calgary,51.1414,-114.07600000000001,270.4613344561938,POI1
5070591,2017-06-21 12:38:40.413,CA,AB,Edmonton,53.44144,-113.43615,12.10164849084289,POI1
5070693,2017-06-21 05:38:40.903,CA,ON,Guelph,43.5544,-80.2969,576.5105164385697,POI3
5070758,2017-06-21 16:38:41.060,CA,ON,Kitchener,43.4453,-80.4905,595.7889287973846,POI3
5070811,2017-06-21 02:38:41.277,CA,QC,Granby,45.3992,-72.7544,64.76575081639294,POI3
5070812,2017-06-21 01:38:41.307,CA,QC,Granby,45.3992,-72.7544,64.76575081639294,POI3
5070905,2017-06-21 12:38:45.290,CA,ON,Toronto,43.6603,-79.459,510.4588628253143,POI3
5070981,2017-06-21 06:38:40.723,CA,ON,Thornhill,43.8395,-79.3831,496.48945475353446,POI3
5071047,2017-06-21 00:38:40.793,CA,ON,Guelph,43.5776,-80.2201,569.8086800966553,POI3
5071094,2017-06-21 14:38:40.800,CA,BC,Vancouver,49.2788,-123.1139,818.2925766712418,POI1
5071114,2017-06-21 10:38:45.300,CA,SK,Moose Jaw,50.39,-105.53200000000001,647.7398839559191,POI1
5071166,2017-06-21 05:38:44.110,CA,AB,Calgary,51.0081,-114.073,285.1120465567021,POI1
5071265,2017-06-21 22:38:45.300,CA,QC,Lachine,45.4526,-73.717,14.055107781649715,POI3
5071337,2017-06-21 03:38:45.247,CA,AB,Calgary,50.9819,-114.1004,288.2638642583052,POI1
5071410,2017-06-21 21:38:45.613,CA,ON,Windsor,42.2307,-83.088,845.9139653315866,POI3
5071487,2017-06-21 03:38:46.240,CA,ON,Brampton,43.69541,-79.81975,535.0500900959948,POI3
5071642,2017-06-21 20:38:45.483,CA,NS,Dartmouth,44.7084,-63.5318,62.07511507421119,POI4
5071810,2017-06-21 15:38:46.190,CA,AB,Spruce Grove,53.54628,-113.88183,26.177086387190766,POI1
5071907,2017-06-21 16:38:47.250,CA,SK,Saskatoon,52.1225,-106.72488,480.8702720426305,POI1
5071981,2017-06-21 07:38:48.837,CA,ON,Scarborough,43.7808,-79.2474,489.3256201093822,POI3
5071995,2017-06-21 18:38:49.750,CA,QC,Saint-Laurent,45.50376,-73.68476,9.465532512499184,POI3
5072081,2017-06-21 14:38:45.340,CA,ON,Toronto,43.729,-79.40318,503.10260979948816,POI3
5072089,2017-06-21 03:38:45.527,CA,AB,Calgary,51.08108,-114.09327,277.2743670626251,POI1
5072262,2017-06-21 11:38:47.463,CA,AB,Calgary,51.0823,-113.9578,275.9185976510532,POI1
5072441,2017-06-21 20:38:48.767,CA,AB,Cold Lake,54.4792,-110.20299999999999,238.29968997698532,POI1
5072499,2017-06-21 16:38:46.527,CA,QC,Longueuil,45.5183,-73.5023,4.979918467529195,POI3
5072586,2017-06-21 08:38:48.500,CA,SK,Saskatoon,52.1225,-106.72488,480.8702720426305,POI1
5072665,2017-06-21 04:38:48.967,CA,ON,Ottawa,45.4555,-75.6552,163.06568965593877,POI3
5072754,2017-06-21 20:38:51.773,CA,ON,Scarborough,43.83601,-79.22783000000003,485.3077668993387,POI3
5072793,2017-06-21 10:38:51.310,CA,AB,Calgary,51.0242,-114.1004,283.6067449370827,POI1
5072867,2017-06-21 01:38:51.733,CA,ON,Scarborough,43.83601,-79.22783000000003,485.3077668993387,POI3
5072923,2017-06-21 12:38:54.543,CA,AB,Calgary,50.8889,-113.991,297.5547126448179,POI1
5073015,2017-06-21 13:38:54.633,CA,AB,Calgary,51.0818,-113.959,275.98334752281073,POI1
5073025,2017-06-21 20:38:54.693,CA,AB,Rimbey,52.68666,-114.24981,108.35476037954744,POI1
5073029,2017-06-21 02:38:54.897,CA,BC,Burnaby,49.254,-122.90799999999999,808.5006068040351,POI1
5073031,2017-06-21 18:38:50.867,CA,AB,Edmonton,53.521,-113.5324,4.165666195676524,POI1
5073124,2017-06-21 03:38:51.580,CA,ON,London,42.9923,-81.2531,673.5230698403195,POI3
5073177,2017-06-21 13:38:54.637,CA,AB,Calgary,51.0818,-113.959,275.98334752281073,POI1
5073268,2017-06-21 14:38:55.020,CA,ON,Barrie,44.4001,-79.6663,495.9093919644923,POI3
